id,type,latitude,longitude,date,killedOrWounded,droneCount,killed,wounded,casualtyKnown,titleEN,titleFR,descriptionEN,descriptionFR,sources,imageUrl,imageCaptionEN,imageCaptionFR,videoUrl,videoCaption,department,commune,sectionCommunale,locality,identifiant
246,incident,18.53576851,-72.340065,2026-03-24,0,1,0,0,FALSE,1 explosive drone in Bas Peu De Choses,1 drone explosif à Bas Peu De Choses,Members of the security forces launched an operation against of the members of GCO Ravin. At least a explosive drone was used during the operation.,Des membres des forces de l'ordre ont lancé une opération contre des membres du GCO Ravin. Au moins un drone explosif a été utilisé au cours de l'opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:296e512b
247,incident,18.52924156,-72.32738495,2026-03-24,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,Members of the security forces launched at least a explosive drone towards members of GCO Gran Ravin.,Des membres des forces de l'ordre ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:5f2ce69b
248,incident,18.52924156,-72.32738495,2026-03-25,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,Members of the security forces deployed at least a explosive drone towards members of GCO Gran Ravin en early evening.,Des membres des forces de l'ordre ont déployé au moins un drone explosif en direction des membres du GCO Gran Ravin en début de soirée.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:b1529b3f
249,incident,18.52924156,-72.32738495,2026-03-25,0,1,0,0,FALSE,1 explosive drone in Pacot,1 drone explosif à Pacot,Members of the security forces used at least a explosive drone towards members of GCO Gran Ravin.,Des membres des forces de l'ordre ont utilisé au moins un drone explosif en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:f9259b13
250,incident,18.67728043,-72.27428436,2026-03-29,0,2,0,0,FALSE,2 explosive drones in Canaan,2 drones explosifs à Canaan,Members of the security forces launched at least two explosive drones toward of the résidence of the chef of GCO Canaan.,Des membres des forces de l'ordre ont lancé au moins deux drones explosifs en direction de la résidence du chef du GCO Canaan.,,,,,,,Ouest,Croix-Des-Bouquets,9e Section des Crochus,Canaan,hti:323ac18a
251,incident,18.54841995,-72.34177399,2026-03-29,0,2,0,0,FALSE,2 explosive drones in Centre-Ville,2 drones explosifs à Centre-Ville,Members of the security forces used at least two explosive drones toward of the members of GCO 5 Segonn.,Des membres des forces de l'ordre ont utilisé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:e75a57fe
252,incident,18.53580284,-72.34667206,2026-04-01,0,2,0,0,FALSE,2 explosive drones in Portail Leogane,2 drones explosifs à Portail Leogane,PNH officers deployed at least two explosive drones against GCO positions 5 Segonn during an operation menée on Route Nationale 2.,Des agents de la PNH ont déployé au moins deux drones explosifs contre les positions du GCO 5 Segonn lors d’une opération menée sur la RN2.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:edd6f11b
253,incident,18.53575897,-72.33976746,2026-04-02,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,PNH officers launched at least a explosive drone against members of GCO 5 Segonn during an operation.,Des agents de la PNH ont lancé au moins un drone explosif contre des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:cc425def
254,incident,18.54871368,-72.34347534,2026-04-04,0,2,0,0,FALSE,2 explosive drones in Centre-Ville,2 drones explosifs à Centre-Ville,PNH officers launched at least two drones during an operation against GCO positions 5 Segonn.,Des agents de la PNH ont lancé au moins deux drones lors d'une opération contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:6aac67a5
255,incident,19.15326309,-72.53721619,2026-04-06,2,5,1,1,TRUE,"1 killed, 1 wounded in Savien","1 tué, 1 blessé à Savien",PNH officers launched at least five drones against the base and the résidence of GCO Gran Grif during an intervention. At least a member of GCO was killed and another seriously wounded. The residence of the GCO leader was partially damaged and his vehicle destroyed.,Des agents de la PNH ont lancé au moins cinq drones contre la base et la résidence du GCO Gran Grif lors d'une intervention. Au moins un membre du GCO a été tué et un autre gravement blessé. La résidence du Chef du GCO a été partiellement endommagée et son véhicule détruit.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Savien,hti:2ee368c9
256,incident,18.53636169,-72.34591675,2026-04-08,0,2,0,0,FALSE,2 explosive drones in Morne à Tuf,2 drones explosifs à Morne à Tuf,"PNH officers deployed at least two explosive drones toward of the members of GCO 5 Segonn, alors que the latter tentaient d’installer of the barricades on certains roads.","Des agents de la PNH ont déployé au moins deux drones explosifs en direction des membres du GCO 5 Segonn, alors que ces derniers tentaient d’installer des barricades sur certains axes routiers.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:236c6f1b
257,incident,18.52420616,-72.34041595,2026-04-09,0,1,0,0,FALSE,1 explosive drone in Carrefour-Feuilles,1 drone explosif à Carrefour-Feuilles,"Security-force officers launched at least a explosive drone towards members of GCO Gran Ravin, while no gunfire was heard in the area.","Des agents des forces de l’ordre ont lancé au moins un drone explosif en direction des membres du GCO Gran Ravin, alors qu’aucun tir n’a été entendu dans la zone.",,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Carrefour-Feuilles,hti:65ce12d9
258,incident,18.53175735,-72.3397522,2026-04-14,0,2,0,0,FALSE,2 explosive drones in Pacot,2 drones explosifs à Pacot,PNH officers launched two explosive drones toward of the members of GCO Gran Ravin.,Des agents de la PNH ont lancé deux drones explosifs en direction des membres du GCO Gran Ravin.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Pacot,hti:1b3f0efc
259,incident,18.53573799,-72.33977509,2026-04-16,0,1,0,0,FALSE,1 explosive drone in Bas Peu De Choses,1 drone explosif à Bas Peu De Choses,PNH officers launched at least a explosive drone against positions of the members of GCO 5 Segonn during an operation.,Des agents de la PNH ont lancé au moins un drone explosif contre les positions des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:f4033988
260,incident,18.53206062,-72.34088135,2026-04-19,0,3,0,0,FALSE,3 explosive drones in Bas Peu De Choses,3 drones explosifs à Bas Peu De Choses,Members of the defence and security forces launched at least three explosive drones toward of the members of GCO Gran Ravin during an operation. The tirs d’affrontements have duré at least about thirty minutes.,Des membres des forces de défense et de sécurité ont lancé au moins trois drones explosifs en direction des membres du GCO Gran Ravin au cours d'une opération. Les tirs d’affrontements ont duré au moins une trentaine de minutes.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:66486cbf
261,incident,18.53581619,-72.34695435,2026-04-19,0,2,0,0,FALSE,2 explosive drones in Portail Leogane,2 drones explosifs à Portail Leogane,Members of the defence and security forces launched at least two explosive drones toward of the members of GCO 5 Segonn.,Des membres des forces de défense et de sécurité ont lancé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:d5939fd0
262,incident,18.5367012,-72.34643555,2026-04-20,0,2,0,0,FALSE,2 explosive drones in Port-au-Prince,2 drones explosifs à Port-au-Prince,Members of the defence and security forces launched at least two explosive drones toward of the members of GCO 5 Segonn.,Des membres des forces de défense et de sécurité ont lancé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Port-au-Prince,hti:4d85f6cb
263,incident,18.53728676,-72.34643555,2026-04-21,0,2,0,0,FALSE,2 explosive drones in Portail Leogane,2 drones explosifs à Portail Leogane,Members of the defence and security forces launched at least two explosive drones towards of the members of GCO 5 Segonn. Of the exchanges of fire have duré quelques minutes.,Des membres des forces de défense et de sécurité ont lancé au moins deux drones explosifs en directions des membres du GCO 5 Segonn. Des échanges de tirs ont duré quelques minutes.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:14be1a77
264,incident,18.5309124,-72.34104919,2026-04-21,0,2,0,0,FALSE,2 explosive drones in Bas Peu De Choses,2 drones explosifs à Bas Peu De Choses,Members of the defence and security forces launched at least two explosive drones toward of the members of GCO 5 Segonn.,Des membres des forces de défense et de sécurité ont lancé au moins deux drones explosifs en direction des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:92ccac57
265,incident,18.53846359,-72.34227753,2026-04-22,0,3,0,0,FALSE,3 explosive drones in Centre-Ville,3 drones explosifs à Centre-Ville,Members of the defence and security forces launched at least three drones explosif towards members of GCO 5 segonn.,Des membres des forces de défense et de sécurité ont lancé au moins trois drones explosif en direction des membres du GCO 5 segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:e67457f6
266,incident,18.53350449,-72.3385849,2026-04-26,0,2,0,0,FALSE,2 explosive drones in Bas Peu De Choses,2 drones explosifs à Bas Peu De Choses,Members of the defence and security forces launched at least two explosive drones against members of GCO 5 Segonn during an operation.,Des membres des forces de défense et de sécurité ont lancé au moins deux drones explosifs contre des membres du GCO 5 Segonn lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Bas Peu De Choses,hti:d72ac2f2
267,incident,18.53363419,-72.3560257,2026-04-27,0,1,0,0,FALSE,1 explosive drone in Martissant,1 drone explosif à Martissant,Members of the defence and security forces launched at least a explosive drone against members of GCO Gran Ravin during an operation.,Des membres des forces de défense et de sécurité ont lancé au moins un drone explosif contre des membres du GCO Gran Ravin lors d'une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Martissant,hti:123299d9
268,incident,18.53739738,-72.3449173,2026-04-27,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,Members of the defence and security forces launched at least a explosive drone against members of GCO Gran Ravin during an operation.,Des membres des forces de défense et de sécurité ont lancé au moins un drone explosif contre des membres du GCO Gran Ravin lors d'une opération.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:9947c799
269,incident,18.53696251,-72.33623505,2026-04-30,0,1,0,0,FALSE,1 explosive drone in Centre-Ville,1 drone explosif à Centre-Ville,Defence and security force officers launched at least a explosive drone against GCO positions 5 Segonn.,Des agents des forces de défense et de sécurité ont lancé au moins un drone explosif contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Centre-Ville,hti:2b3c4e8e
270,incident,18.53927994,-72.34205627,2026-05-02,0,1,0,0,FALSE,1 explosive drone in Morne à Tuf,1 drone explosif à Morne à Tuf,Members of the defence and security forces deployed at least a explosive drone against GCO positions 5 Segonn.,Des membres des forces de défense et sécurité ont déployé au moins un drone explosif contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Morne à Tuf,hti:05e9c45a
271,incident,18.53637695,-72.34653473,2026-05-04,0,1,0,0,FALSE,1 explosive drone in Portail Leogane,1 drone explosif à Portail Leogane,Defence and security forces launched at least a explosive drone against positions of the members of GCO 5 Segonn during an operation.,Les forces de défense et de sécurité ont lancé au moins un drone explosif contre les positions des membres du GCO 5 Segonn lors d’une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:0c346883
272,incident,18.53722954,-72.35466003,2026-05-04,5,8,3,2,TRUE,"3 killed, 2 wounded in Village de Dieu","3 tués, 2 blessés à Village de Dieu","Defence and security forces deployed at least eight explosive drones toward of the positions tenues by the members of GCO 5 Segonn, as part of an operation visant leur base. L’intervention a killed at least three hommes and wounded two others parmi the civilian population.","Les forces de défense et de sécurité ont déployé au moins huit drones explosifs en direction des positions tenues par les membres du GCO 5 Segonn, dans le cadre d’une opération visant leur base. L’intervention a entraîné la mort d’au moins trois hommes et blessé deux autres parmi la population civile.",,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:29378e8f
273,incident,18.52916145,-72.34677124,2026-05-05,2,1,2,0,TRUE,2 killed in Fouchard,2 tués à Fouchard,Defence and security forces deployed at least a explosive drone towards members of GCO Gran Ravin. L’explosion a fait at least two morts among them.,Des forces de défense et de sécurité ont déployé au moins un drone explosif en direction des membres du GCO Gran Ravin. L’explosion a fait au moins deux morts parmi eux.,,,,,,,Ouest,Port-au-Prince,1re Section Turgeau,Fouchard,hti:85ddc072
274,incident,18.53581619,-72.34695435,2026-05-05,0,2,0,0,FALSE,2 explosive drones in Portail Leogane,2 drones explosifs à Portail Leogane,Defence and security forces launched at least two explosive drones against positions of the members of GCO 5 Segonn.,Des forces de défense et de sécurité ont lancé au moins deux drones explosifs contre les positions des membres du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:eb738d9f
275,incident,19.18319511,-72.55220032,2026-05-06,0,1,0,0,FALSE,1 explosive drone in Jean Denis,1 drone explosif à Jean Denis,Defence and security forces launched a explosive drone against members of GCO Gran Grif.,Des forces de défense et de sécurité ont lancé un drone explosif contre les membres du GCO Gran Grif.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Jean Denis,hti:1641a6f5
276,incident,19.15326309,-72.53721619,2026-05-06,0,1,0,0,FALSE,1 explosive drone in Savien,1 drone explosif à Savien,Defence and security forces launched a explosive drone against members of GCO Gran Grif.,Des forces de défense et de sécurité ont lancé un drone explosif contre les membres du GCO Gran Grif.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Savien,hti:7c1161a8
277,incident,18.52882767,-72.34868622,2026-05-06,0,2,0,0,FALSE,2 explosive drones in 2ème Avenue Bolosse,2 drones explosifs à 2ème Avenue Bolosse,Defence and security forces deployed at least two explosive drones against members of GCO Gran Ravin during an operation.,Des forces de défense et de sécurité ont déployé au moins deux drones explosifs contre des membres du GCO Gran Ravin lors d'une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,2ème Avenue Bolosse,hti:f7a50d9f
278,incident,19.17676163,-72.55314636,2026-05-07,0,1,0,0,FALSE,1 explosive drone in Legriel,1 drone explosif à Legriel,Defence and security forces launched a explosive drone against members of GCO Gran Grif.,Des forces de défense et de sécurité ont lancé un drone explosif contre les membres du GCO Gran Grif.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Legriel,hti:8d13ed9e
279,incident,19.18319511,-72.55220032,2026-05-07,0,1,0,0,FALSE,1 explosive drone in Jean Denis,1 drone explosif à Jean Denis,Defence and security forces launched a explosive drone against members of GCO Gran Grif.,Des forces de défense et de sécurité ont lancé un drone explosif contre les membres du GCO Gran Grif.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Jean Denis,hti:d2785b84
280,incident,19.18319511,-72.55220032,2026-05-07,0,1,0,0,FALSE,1 explosive drone in Jean Denis,1 drone explosif à Jean Denis,Defence and security forces launched a explosive drone against members of GCO Gran Grif.,Des forces de défense et de sécurité ont lancé un drone explosif contre les membres du GCO Gran Grif.,,,,,,,Artibonite,Petite Rivière de l'Artibonite,1re Section Bas Coursin I,Jean Denis,hti:fbbc0308
281,incident,18.53722954,-72.35466003,2026-05-09,0,6,0,0,FALSE,6 explosive drones in Village de Dieu,6 drones explosifs à Village de Dieu,Defence and security forces launched at least six explosive drones toward of the members of GCO 5 Segonn during an operation.,Des forces de défense et de sécurité ont lancé au moins six drones explosifs en direction des membres du GCO 5 Segonn lors d’une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:61e01b64
282,incident,18.53581619,-72.34695435,2026-05-09,0,2,0,0,FALSE,2 explosive drones in Portail Leogane,2 drones explosifs à Portail Leogane,Defence and security forces deployed at least two explosive drones against positions of the members of GCO 5 Segonn during an operation.,Des forces de défense et de sécurité ont déployé au moins deux drones explosifs contre les positions des membres du GCO 5 Segonn lors d’une opération.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Portail Leogane,hti:ca894439
283,incident,19.33572197,-72.58410645,2026-05-13,0,1,0,0,FALSE,1 explosive drone in Mapou,1 drone explosif à Mapou,"Defence and security forces carried out an operation in the GCO base 5 étoiles, an ally of Kokorat san Ras. At least a drone was launched.","Des forces de défense et de sécurité ont mené une opération dans la base du GCO 5 étoiles, allié de Kokorat san Ras. Au moins un drone a été lancé.",,,,,,,Artibonite,L'Estère,1re Section La Croix Perisse,Mapou,hti:3df67de0
284,incident,19.33749199,-72.58908081,2026-05-13,0,5,0,0,FALSE,5 explosive drones in Johanisse,5 drones explosifs à Johanisse,Defence and security forces carried out an operation in the GCO base Kokorat San Ras. At least five drones have already been launched. Of the armoured vehicles thus qu'a helicopter were also used during the operation.,Des forces de défense et de sécurité ont mené une opération dans la base du GCO Kokorat San Ras. Au moins cinq drones ont déjà été lancés. Des véhicules blindés ainsi qu'un hélicoptère ont été aussi utilisés au cours de l'opération.,,,,,,,Artibonite,L'Estère,2e Section Petite Desdunes,Johanisse,hti:f26c597b
285,incident,18.53722954,-72.35466003,2026-05-14,0,3,0,0,FALSE,3 explosive drones in Village de Dieu,3 drones explosifs à Village de Dieu,Defence and security forces opened fire before launching at least three explosive drones against GCO positions 5 Segonn.,Les forces de défense et de sécurité ont ouvert le feu avant de lancer au moins trois drones explosifs contre les positions du GCO 5 Segonn.,,,,,,,Ouest,Port-au-Prince,3e Section Martissant,Village de Dieu,hti:6afdf0ed
286,incident,19.33749199,-72.58908081,2026-05-14,0,3,0,0,FALSE,3 explosive drones in Johanisse,3 drones explosifs à Johanisse,Defence and security forces carried out an operation in the GCO base of Kokorat san Ras. At least three drones were launched.,Des forces de défense et de sécurité ont mené une opération dans la base du GCO de Kokorat san Ras. Au moins trois drones ont été lancés.,,,,,,,Artibonite,L'Estère,2e Section Petite Desdunes,Johanisse,hti:d145e59d
287,event,,,2025-05-18,,,,,,Haitian Flag and University Day,Fête du Drapeau et de l’Université,Haiti commemorates the creation of its flag and the role of universities in national life. Official celebrations in 2025 were held in Cap-Haïtien.,Haïti commémore la création de son drapeau et le rôle des universités dans la vie nationale. Les célébrations officielles de 2025 se sont tenues au Cap-Haïtien.,https://communication.gouv.ht/communiques/le-premier-ministre-participe-au-te-deum-solennel-du-18-mai-au-cap-haitien-et-appelle-a-lunite-nationale-autour-des-grandes-priorites-republicaines/,,,,,,,,,,hti:event-2025-05-18-flag-day
288,event,,,2025-08-19,,,,,,World Humanitarian Day,Journée mondiale de l’aide humanitaire,World Humanitarian Day honours humanitarian workers and calls for the protection of civilians and aid personnel. It is observed each year on 19 August.,La Journée mondiale de l’aide humanitaire rend hommage aux travailleurs humanitaires et appelle à protéger les civils et le personnel humanitaire. Elle est célébrée chaque année le 19 août.,https://www.un.org/en/observances/humanitarian-day,,,,,,,,,,hti:event-2025-08-19-humanitarian-day
289,event,,,2025-10-17,,,,,,Dessalines commemoration,Commémoration de Dessalines,"Haiti commemorates Jean-Jacques Dessalines, founder of the nation, on the anniversary of his assassination in 1806.","Haïti commémore Jean-Jacques Dessalines, Père fondateur de la Nation, à l’anniversaire de son assassinat en 1806.",https://communication.gouv.ht/communiques/commemoration-du-219e-anniversaire-de-lassassinat-de-lempereur-jean-jacques-dessalines-pere-de-la-nation/,,,,,,,,,,hti:event-2025-10-17-dessalines
290,event,,,2026-01-01,,,,,,Haitian Independence Day,Fête de l’Indépendance d’Haïti,"Haiti marks 222 years since independence was proclaimed in 1804, establishing the world’s first independent Black republic.","Haïti célèbre les 222 ans de la proclamation de son indépendance en 1804, qui en a fait la première république noire indépendante au monde.",https://communication.gouv.ht/communiques/commemoration-des-222-ans-de-lindependance-dhaiti/,,,,,,,,,,hti:event-2026-01-01-independence
291,event,,,2026-01-12,,,,,,2010 earthquake remembrance,Commémoration du séisme de 2010,Haiti remembers the victims of the 12 January 2010 earthquake. The date is observed as a national day of commemoration and reflection.,Haïti rend hommage aux victimes du séisme du 12 janvier 2010. Cette date est observée comme une journée nationale de commémoration et de réflexion.,https://communication.gouv.ht/in/le-samedi-12-janvier-2019-declare-journee-de-commemoration-et-de-reflexion-a-la-memoire-des-victimes-du-seisme-de-2010/,,,,,,,,,,hti:event-2026-01-12-earthquake-remembrance
